REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-11-01,2025-11-30,South East,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MH066,Sussex Partnership NHS Foundation Trust (SPFT),B07,95th centile call answer time (seconds),3945
2025-11-01,2025-11-30,South East,QNX,NHS SUSSEX INTEGRATED CARE BOARD,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,MH066,Sussex Partnership NHS Foundation Trust (SPFT),B09,Total time of abandoned calls (seconds),1226690
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A01,Number of calls received,5
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A02,Calls routed through IVR,0
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A03,Number of answered calls,5
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B01,Number of calls answered within 60 seconds,0
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B02,Number of calls abandoned,0
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B03,Calls abandoned in 30 seconds or less,0
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,0
2025-11-01,2025-11-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B05,Calls abandoned after 60 seconds,0
