REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),A02,Calls routed through IVR,-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),A03,Number of answered calls,574
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B01,Number of calls answered within 60 seconds,-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B02,Number of calls abandoned,117
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B03,Calls abandoned in 30 seconds or less,-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B05,Calls abandoned after 60 seconds,-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B06,Total time to call answer (seconds),-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B07,95th centile call answer time (seconds),-
2025-04-01,2025-04-30,South West,QVV,NHS DORSET INTEGRATED CARE BOARD,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,MH021,Dorset 24/7 Connection (DHC),B09,Total time of abandoned calls (seconds),-
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,A01,Number of calls received,1722
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,A02,Calls routed through IVR,1722
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,A03,Number of answered calls,1354
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B01,Number of calls answered within 60 seconds,1013
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B02,Number of calls abandoned,368
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B03,Calls abandoned in 30 seconds or less,162
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,25
